,zipcode,Adjusted Gross Income,Number of returns,Single Returns,Joint Returns,Head of Household Returns,Elderly Returns (60+),borough,landuse_1.0,landuse_2.0,landuse_3.0,landuse_4.0,landuse_5.0,landuse_6.0,landuse_7.0,landuse_8.0,landuse_9.0,landuse_10.0,landuse_11.0,total_bldgarea
782,11218.0,"$100,000 - $199,999",4160,1200,2520,340,910,BK,8562086.0,7606398.0,10213178.0,3318555.0,1392890.0,851129.0,213677.0,2323529.0,22455.0,116125.0,0.0,34620022.0
783,11218.0,"$200,000+",1560,200,1290,60,310,BK,8562086.0,7606398.0,10213178.0,3318555.0,1392890.0,851129.0,213677.0,2323529.0,22455.0,116125.0,0.0,34620022.0
784,11219.0,total,"33,810","12,390","17,280","3,730","5,580",BK,8908760.0,14588305.0,3547139.0,6985259.0,1645035.0,890523.0,197442.0,4850231.0,4100.0,252675.0,0.0,41869469.0
785,11219.0,"< $25,000",19430,8350,8660,2220,2960,BK,8908760.0,14588305.0,3547139.0,6985259.0,1645035.0,890523.0,197442.0,4850231.0,4100.0,252675.0,0.0,41869469.0
786,11219.0,"$25,000 - $49,999",7620,2130,4480,910,900,BK,8908760.0,14588305.0,3547139.0,6985259.0,1645035.0,890523.0,197442.0,4850231.0,4100.0,252675.0,0.0,41869469.0
787,11219.0,"$50,000 - $74,999",2810,1070,1330,350,540,BK,8908760.0,14588305.0,3547139.0,6985259.0,1645035.0,890523.0,197442.0,4850231.0,4100.0,252675.0,0.0,41869469.0
788,11219.0,"$75,000 -  $99,999",1370,430,800,120,350,BK,8908760.0,14588305.0,3547139.0,6985259.0,1645035.0,890523.0,197442.0,4850231.0,4100.0,252675.0,0.0,41869469.0
789,11219.0,"$100,000 - $199,999",1830,340,1350,130,520,BK,8908760.0,14588305.0,3547139.0,6985259.0,1645035.0,890523.0,197442.0,4850231.0,4100.0,252675.0,0.0,41869469.0
790,11219.0,"$200,000+",750,70,660,** ,310,BK,8908760.0,14588305.0,3547139.0,6985259.0,1645035.0,890523.0,197442.0,4850231.0,4100.0,252675.0,0.0,41869469.0
791,11220.0,total,"54,260","26,370","19,240","7,970","7,190",BK,9870326.0,10927695.0,2671578.0,7462285.0,2058576.0,3266996.0,5578923.0,3342004.0,324647.0,165207.0,0.0,45668237.0
792,11220.0,"< $25,000",35090,18730,11230,4830,4490,BK,9870326.0,10927695.0,2671578.0,7462285.0,2058576.0,3266996.0,5578923.0,3342004.0,324647.0,165207.0,0.0,45668237.0
793,11220.0,"$25,000 - $49,999",11070,4270,4650,2000,1190,BK,9870326.0,10927695.0,2671578.0,7462285.0,2058576.0,3266996.0,5578923.0,3342004.0,324647.0,165207.0,0.0,45668237.0
794,11220.0,"$50,000 - $74,999",3900,1950,1150,680,620,BK,9870326.0,10927695.0,2671578.0,7462285.0,2058576.0,3266996.0,5578923.0,3342004.0,324647.0,165207.0,0.0,45668237.0
795,11220.0,"$75,000 -  $99,999",1780,750,720,260,360,BK,9870326.0,10927695.0,2671578.0,7462285.0,2058576.0,3266996.0,5578923.0,3342004.0,324647.0,165207.0,0.0,45668237.0
796,11220.0,"$100,000 - $199,999",1950,580,1140,200,400,BK,9870326.0,10927695.0,2671578.0,7462285.0,2058576.0,3266996.0,5578923.0,3342004.0,324647.0,165207.0,0.0,45668237.0
797,11220.0,"$200,000+",470,90,350,** ,130,BK,9870326.0,10927695.0,2671578.0,7462285.0,2058576.0,3266996.0,5578923.0,3342004.0,324647.0,165207.0,0.0,45668237.0
798,11221.0,total,"41,130","26,230","4,520","9,670","3,960",BK,10019202.0,15551880.0,6224737.0,4363774.0,683034.0,399465.0,27437.0,4589263.0,1880.0,175027.0,31323.0,42067022.0
799,11221.0,"< $25,000",16860,11680,1120,3860,1860,BK,10019202.0,15551880.0,6224737.0,4363774.0,683034.0,399465.0,27437.0,4589263.0,1880.0,175027.0,31323.0,42067022.0
800,11221.0,"$25,000 - $49,999",12410,7900,1040,3230,1010,BK,10019202.0,15551880.0,6224737.0,4363774.0,683034.0,399465.0,27437.0,4589263.0,1880.0,175027.0,31323.0,42067022.0
801,11221.0,"$50,000 - $74,999",6320,3980,680,1530,570,BK,10019202.0,15551880.0,6224737.0,4363774.0,683034.0,399465.0,27437.0,4589263.0,1880.0,175027.0,31323.0,42067022.0
802,11221.0,"$75,000 -  $99,999",2700,1490,510,620,260,BK,10019202.0,15551880.0,6224737.0,4363774.0,683034.0,399465.0,27437.0,4589263.0,1880.0,175027.0,31323.0,42067022.0
803,11221.0,"$100,000 - $199,999",2340,1040,840,400,230,BK,10019202.0,15551880.0,6224737.0,4363774.0,683034.0,399465.0,27437.0,4589263.0,1880.0,175027.0,31323.0,42067022.0
804,11221.0,"$200,000+",500,140,330,30,30,BK,10019202.0,15551880.0,6224737.0,4363774.0,683034.0,399465.0,27437.0,4589263.0,1880.0,175027.0,31323.0,42067022.0
805,11222.0,total,"22,830","15,910","4,860","1,440","2,630",BK,2462715.0,10543461.0,1853627.0,6185840.0,2135351.0,7788458.0,785941.0,1007812.0,134136.0,150155.0,8593.0,33056089.0
806,11222.0,"< $25,000",5580,4380,600,470,1010,BK,2462715.0,10543461.0,1853627.0,6185840.0,2135351.0,7788458.0,785941.0,1007812.0,134136.0,150155.0,8593.0,33056089.0
807,11222.0,"$25,000 - $49,999",4870,3660,630,440,550,BK,2462715.0,10543461.0,1853627.0,6185840.0,2135351.0,7788458.0,785941.0,1007812.0,134136.0,150155.0,8593.0,33056089.0
808,11222.0,"$50,000 - $74,999",4430,3440,600,240,430,BK,2462715.0,10543461.0,1853627.0,6185840.0,2135351.0,7788458.0,785941.0,1007812.0,134136.0,150155.0,8593.0,33056089.0
809,11222.0,"$75,000 -  $99,999",2790,1980,600,120,250,BK,2462715.0,10543461.0,1853627.0,6185840.0,2135351.0,7788458.0,785941.0,1007812.0,134136.0,150155.0,8593.0,33056089.0
810,11222.0,"$100,000 - $199,999",3730,2010,1490,140,310,BK,2462715.0,10543461.0,1853627.0,6185840.0,2135351.0,7788458.0,785941.0,1007812.0,134136.0,150155.0,8593.0,33056089.0
811,11222.0,"$200,000+",1430,440,940,30,80,BK,2462715.0,10543461.0,1853627.0,6185840.0,2135351.0,7788458.0,785941.0,1007812.0,134136.0,150155.0,8593.0,33056089.0
812,11223.0,total,"33,330","15,360","12,580","4,780","6,960",BK,14204363.0,6739994.0,7069162.0,4083731.0,1594921.0,455606.0,107742.0,2665272.0,18501.0,99030.0,0.0,37038322.0
813,11223.0,"< $25,000",15210,8680,4170,2150,3150,BK,14204363.0,6739994.0,7069162.0,4083731.0,1594921.0,455606.0,107742.0,2665272.0,18501.0,99030.0,0.0,37038322.0
814,11223.0,"$25,000 - $49,999",7850,3320,2960,1410,1310,BK,14204363.0,6739994.0,7069162.0,4083731.0,1594921.0,455606.0,107742.0,2665272.0,18501.0,99030.0,0.0,37038322.0
815,11223.0,"$50,000 - $74,999",3870,1730,1410,630,860,BK,14204363.0,6739994.0,7069162.0,4083731.0,1594921.0,455606.0,107742.0,2665272.0,18501.0,99030.0,0.0,37038322.0
816,11223.0,"$75,000 -  $99,999",2340,840,1110,320,580,BK,14204363.0,6739994.0,7069162.0,4083731.0,1594921.0,455606.0,107742.0,2665272.0,18501.0,99030.0,0.0,37038322.0
817,11223.0,"$100,000 - $199,999",2830,640,1900,240,740,BK,14204363.0,6739994.0,7069162.0,4083731.0,1594921.0,455606.0,107742.0,2665272.0,18501.0,99030.0,0.0,37038322.0
818,11223.0,"$200,000+",1230,150,1030,30,320,BK,14204363.0,6739994.0,7069162.0,4083731.0,1594921.0,455606.0,107742.0,2665272.0,18501.0,99030.0,0.0,37038322.0
819,11224.0,total,"20,270","10,450","4,520","4,850","5,510",BK,3120488.0,1303375.0,12836844.0,4901175.0,1167435.0,556315.0,200193.0,1652925.0,451049.0,208621.0,0.0,26398420.0
820,11224.0,"< $25,000",9680,6010,1320,2160,2470,BK,3120488.0,1303375.0,12836844.0,4901175.0,1167435.0,556315.0,200193.0,1652925.0,451049.0,208621.0,0.0,26398420.0
821,11224.0,"$25,000 - $49,999",5000,2360,1010,1530,1270,BK,3120488.0,1303375.0,12836844.0,4901175.0,1167435.0,556315.0,200193.0,1652925.0,451049.0,208621.0,0.0,26398420.0
822,11224.0,"$50,000 - $74,999",2440,1120,600,640,710,BK,3120488.0,1303375.0,12836844.0,4901175.0,1167435.0,556315.0,200193.0,1652925.0,451049.0,208621.0,0.0,26398420.0
823,11224.0,"$75,000 -  $99,999",1290,470,510,260,460,BK,3120488.0,1303375.0,12836844.0,4901175.0,1167435.0,556315.0,200193.0,1652925.0,451049.0,208621.0,0.0,26398420.0
824,11224.0,"$100,000 - $199,999",1560,420,880,230,500,BK,3120488.0,1303375.0,12836844.0,4901175.0,1167435.0,556315.0,200193.0,1652925.0,451049.0,208621.0,0.0,26398420.0
825,11224.0,"$200,000+",300,70,200,30,100,BK,3120488.0,1303375.0,12836844.0,4901175.0,1167435.0,556315.0,200193.0,1652925.0,451049.0,208621.0,0.0,26398420.0
826,11225.0,total,"31,110","18,610","4,410","7,340","5,490",BK,5411588.0,9729460.0,13725051.0,6031297.0,612378.0,378314.0,83900.0,2459087.0,67081.0,22350.0,0.0,38520506.0
827,11225.0,"< $25,000",11250,7740,870,2470,2210,BK,5411588.0,9729460.0,13725051.0,6031297.0,612378.0,378314.0,83900.0,2459087.0,67081.0,22350.0,0.0,38520506.0
828,11225.0,"$25,000 - $49,999",8880,5130,930,2580,1480,BK,5411588.0,9729460.0,13725051.0,6031297.0,612378.0,378314.0,83900.0,2459087.0,67081.0,22350.0,0.0,38520506.0
829,11225.0,"$50,000 - $74,999",5370,3230,630,1330,900,BK,5411588.0,9729460.0,13725051.0,6031297.0,612378.0,378314.0,83900.0,2459087.0,67081.0,22350.0,0.0,38520506.0
830,11225.0,"$75,000 -  $99,999",2560,1400,540,540,390,BK,5411588.0,9729460.0,13725051.0,6031297.0,612378.0,378314.0,83900.0,2459087.0,67081.0,22350.0,0.0,38520506.0
831,11225.0,"$100,000 - $199,999",2420,990,980,380,420,BK,5411588.0,9729460.0,13725051.0,6031297.0,612378.0,378314.0,83900.0,2459087.0,67081.0,22350.0,0.0,38520506.0
832,11225.0,"$200,000+",630,120,460,40,90,BK,5411588.0,9729460.0,13725051.0,6031297.0,612378.0,378314.0,83900.0,2459087.0,67081.0,22350.0,0.0,38520506.0
833,11226.0,total,"52,880","28,850","7,270","15,610","9,050",BK,5567375.0,9910554.0,20687853.0,6693249.0,2109233.0,169818.0,53260.0,2604127.0,39048.0,121656.0,0.0,47956173.0
834,11226.0,"< $25,000",22190,14190,1760,5900,3980,BK,5567375.0,9910554.0,20687853.0,6693249.0,2109233.0,169818.0,53260.0,2604127.0,39048.0,121656.0,0.0,47956173.0
835,11226.0,"$25,000 - $49,999",15830,7900,1770,5780,2490,BK,5567375.0,9910554.0,20687853.0,6693249.0,2109233.0,169818.0,53260.0,2604127.0,39048.0,121656.0,0.0,47956173.0
836,11226.0,"$50,000 - $74,999",7780,3970,1170,2410,1330,BK,5567375.0,9910554.0,20687853.0,6693249.0,2109233.0,169818.0,53260.0,2604127.0,39048.0,121656.0,0.0,47956173.0
837,11226.0,"$75,000 -  $99,999",3450,1580,840,910,600,BK,5567375.0,9910554.0,20687853.0,6693249.0,2109233.0,169818.0,53260.0,2604127.0,39048.0,121656.0,0.0,47956173.0
838,11226.0,"$100,000 - $199,999",2980,1080,1250,580,510,BK,5567375.0,9910554.0,20687853.0,6693249.0,2109233.0,169818.0,53260.0,2604127.0,39048.0,121656.0,0.0,47956173.0
839,11226.0,"$200,000+",650,130,480,30,140,BK,5567375.0,9910554.0,20687853.0,6693249.0,2109233.0,169818.0,53260.0,2604127.0,39048.0,121656.0,0.0,47956173.0
840,11228.0,total,"19,910","9,400","7,870","2,230","4,660",BK,11401411.0,4588737.0,124632.0,1694496.0,350439.0,11041.0,12236.0,1390668.0,18370.0,4910.0,0.0,19596940.0
841,11228.0,"< $25,000",8150,4820,2320,870,1920,BK,11401411.0,4588737.0,124632.0,1694496.0,350439.0,11041.0,12236.0,1390668.0,18370.0,4910.0,0.0,19596940.0
842,11228.0,"$25,000 - $49,999",4080,1880,1550,570,780,BK,11401411.0,4588737.0,124632.0,1694496.0,350439.0,11041.0,12236.0,1390668.0,18370.0,4910.0,0.0,19596940.0
843,11228.0,"$50,000 - $74,999",2480,1310,770,330,610,BK,11401411.0,4588737.0,124632.0,1694496.0,350439.0,11041.0,12236.0,1390668.0,18370.0,4910.0,0.0,19596940.0
844,11228.0,"$75,000 -  $99,999",1670,700,700,220,450,BK,11401411.0,4588737.0,124632.0,1694496.0,350439.0,11041.0,12236.0,1390668.0,18370.0,4910.0,0.0,19596940.0
845,11228.0,"$100,000 - $199,999",2570,580,1720,210,650,BK,11401411.0,4588737.0,124632.0,1694496.0,350439.0,11041.0,12236.0,1390668.0,18370.0,4910.0,0.0,19596940.0
846,11228.0,"$200,000+",960,110,810,30,250,BK,11401411.0,4588737.0,124632.0,1694496.0,350439.0,11041.0,12236.0,1390668.0,18370.0,4910.0,0.0,19596940.0
847,11229.0,total,"37,000","17,390","13,640","5,230","9,110",BK,16884295.0,3434895.0,12929261.0,3268290.0,1939033.0,10820.0,55288.0,2132871.0,26984.0,92585.0,0.0,40774322.0
848,11229.0,"< $25,000",14450,8770,3410,2020,3230,BK,16884295.0,3434895.0,12929261.0,3268290.0,1939033.0,10820.0,55288.0,2132871.0,26984.0,92585.0,0.0,40774322.0
849,11229.0,"$25,000 - $49,999",8290,3860,2750,1500,1780,BK,16884295.0,3434895.0,12929261.0,3268290.0,1939033.0,10820.0,55288.0,2132871.0,26984.0,92585.0,0.0,40774322.0
850,11229.0,"$50,000 - $74,999",4960,2330,1680,810,1270,BK,16884295.0,3434895.0,12929261.0,3268290.0,1939033.0,10820.0,55288.0,2132871.0,26984.0,92585.0,0.0,40774322.0
851,11229.0,"$75,000 -  $99,999",3190,1200,1470,440,920,BK,16884295.0,3434895.0,12929261.0,3268290.0,1939033.0,10820.0,55288.0,2132871.0,26984.0,92585.0,0.0,40774322.0
852,11229.0,"$100,000 - $199,999",4630,1070,3070,410,1440,BK,16884295.0,3434895.0,12929261.0,3268290.0,1939033.0,10820.0,55288.0,2132871.0,26984.0,92585.0,0.0,40774322.0
853,11229.0,"$200,000+",1480,160,1260,50,470,BK,16884295.0,3434895.0,12929261.0,3268290.0,1939033.0,10820.0,55288.0,2132871.0,26984.0,92585.0,0.0,40774322.0
854,11230.0,total,"36,130","16,790","13,620","4,970","7,880",BK,12911805.0,5954669.0,14826287.0,4500156.0,1335010.0,463788.0,172768.0,3097841.0,37962.0,25510.0,0.0,43325796.0
855,11230.0,"< $25,000",14890,8950,3670,2010,2750,BK,12911805.0,5954669.0,14826287.0,4500156.0,1335010.0,463788.0,172768.0,3097841.0,37962.0,25510.0,0.0,43325796.0
856,11230.0,"$25,000 - $49,999",8550,3690,3080,1610,1460,BK,12911805.0,5954669.0,14826287.0,4500156.0,1335010.0,463788.0,172768.0,3097841.0,37962.0,25510.0,0.0,43325796.0
857,11230.0,"$50,000 - $74,999",4570,2040,1680,710,1040,BK,12911805.0,5954669.0,14826287.0,4500156.0,1335010.0,463788.0,172768.0,3097841.0,37962.0,25510.0,0.0,43325796.0
858,11230.0,"$75,000 -  $99,999",2740,1050,1280,330,760,BK,12911805.0,5954669.0,14826287.0,4500156.0,1335010.0,463788.0,172768.0,3097841.0,37962.0,25510.0,0.0,43325796.0
859,11230.0,"$100,000 - $199,999",3660,870,2450,260,1240,BK,12911805.0,5954669.0,14826287.0,4500156.0,1335010.0,463788.0,172768.0,3097841.0,37962.0,25510.0,0.0,43325796.0
860,11230.0,"$200,000+",1720,190,1460,50,630,BK,12911805.0,5954669.0,14826287.0,4500156.0,1335010.0,463788.0,172768.0,3097841.0,37962.0,25510.0,0.0,43325796.0
861,11231.0,total,"17,460","9,630","5,080","2,260","2,320",BK,2823907.0,9062499.0,3441589.0,3574495.0,1071356.0,4826450.0,229645.0,1211586.0,140039.0,1081139.0,0.0,27462705.0
862,11231.0,"< $25,000",4260,2970,350,860,700,BK,2823907.0,9062499.0,3441589.0,3574495.0,1071356.0,4826450.0,229645.0,1211586.0,140039.0,1081139.0,0.0,27462705.0
863,11231.0,"$25,000 - $49,999",2910,1870,300,660,370,BK,2823907.0,9062499.0,3441589.0,3574495.0,1071356.0,4826450.0,229645.0,1211586.0,140039.0,1081139.0,0.0,27462705.0
864,11231.0,"$50,000 - $74,999",2330,1640,310,300,280,BK,2823907.0,9062499.0,3441589.0,3574495.0,1071356.0,4826450.0,229645.0,1211586.0,140039.0,1081139.0,0.0,27462705.0
865,11231.0,"$75,000 -  $99,999",1630,1090,310,160,210,BK,2823907.0,9062499.0,3441589.0,3574495.0,1071356.0,4826450.0,229645.0,1211586.0,140039.0,1081139.0,0.0,27462705.0
866,11231.0,"$100,000 - $199,999",3360,1550,1480,190,450,BK,2823907.0,9062499.0,3441589.0,3574495.0,1071356.0,4826450.0,229645.0,1211586.0,140039.0,1081139.0,0.0,27462705.0
867,11231.0,"$200,000+",2970,510,2330,90,310,BK,2823907.0,9062499.0,3441589.0,3574495.0,1071356.0,4826450.0,229645.0,1211586.0,140039.0,1081139.0,0.0,27462705.0
868,11232.0,total,"13,090","6,940","3,570","2,320","1,610",BK,1807523.0,4346954.0,342146.0,1958554.0,2191505.0,13215871.0,6306381.0,2031142.0,183159.0,44298.0,0.0,32427533.0
869,11232.0,"< $25,000",6170,3610,1370,1120,910,BK,1807523.0,4346954.0,342146.0,1958554.0,2191505.0,13215871.0,6306381.0,2031142.0,183159.0,44298.0,0.0,32427533.0
870,11232.0,"$25,000 - $49,999",3240,1640,860,680,290,BK,1807523.0,4346954.0,342146.0,1958554.0,2191505.0,13215871.0,6306381.0,2031142.0,183159.0,44298.0,0.0,32427533.0
871,11232.0,"$50,000 - $74,999",1670,940,370,300,180,BK,1807523.0,4346954.0,342146.0,1958554.0,2191505.0,13215871.0,6306381.0,2031142.0,183159.0,44298.0,0.0,32427533.0
872,11232.0,"$75,000 -  $99,999",830,400,270,120,90,BK,1807523.0,4346954.0,342146.0,1958554.0,2191505.0,13215871.0,6306381.0,2031142.0,183159.0,44298.0,0.0,32427533.0
873,11232.0,"$100,000 - $199,999",950,310,520,100,110,BK,1807523.0,4346954.0,342146.0,1958554.0,2191505.0,13215871.0,6306381.0,2031142.0,183159.0,44298.0,0.0,32427533.0
874,11232.0,"$200,000+",230,40,180,** ,30,BK,1807523.0,4346954.0,342146.0,1958554.0,2191505.0,13215871.0,6306381.0,2031142.0,183159.0,44298.0,0.0,32427533.0
875,11233.0,total,"32,850","18,180","3,330","10,660","4,190",BK,8076525.0,13606656.0,3210973.0,4240690.0,426066.0,469903.0,118957.0,3412607.0,14862.0,151603.0,0.0,33728842.0
876,11233.0,"< $25,000",13950,8900,780,4100,1760,BK,8076525.0,13606656.0,3210973.0,4240690.0,426066.0,469903.0,118957.0,3412607.0,14862.0,151603.0,0.0,33728842.0
877,11233.0,"$25,000 - $49,999",9710,5140,700,3650,1120,BK,8076525.0,13606656.0,3210973.0,4240690.0,426066.0,469903.0,118957.0,3412607.0,14862.0,151603.0,0.0,33728842.0
878,11233.0,"$50,000 - $74,999",4880,2480,530,1720,680,BK,8076525.0,13606656.0,3210973.0,4240690.0,426066.0,469903.0,118957.0,3412607.0,14862.0,151603.0,0.0,33728842.0
879,11233.0,"$75,000 -  $99,999",2050,900,380,710,320,BK,8076525.0,13606656.0,3210973.0,4240690.0,426066.0,469903.0,118957.0,3412607.0,14862.0,151603.0,0.0,33728842.0
880,11233.0,"$100,000 - $199,999",1860,670,670,450,280,BK,8076525.0,13606656.0,3210973.0,4240690.0,426066.0,469903.0,118957.0,3412607.0,14862.0,151603.0,0.0,33728842.0
881,11233.0,"$200,000+",400,90,270,30,30,BK,8076525.0,13606656.0,3210973.0,4240690.0,426066.0,469903.0,118957.0,3412607.0,14862.0,151603.0,0.0,33728842.0
882,11234.0,total,"43,010","20,320","11,530","9,950","11,120",BK,29910388.0,4083294.0,2580907.0,1508309.0,5139111.0,870372.0,571026.0,25568115.0,109227.0,257461.0,0.0,70598210.0
883,11234.0,"< $25,000",13940,9410,1650,2610,3230,BK,29910388.0,4083294.0,2580907.0,1508309.0,5139111.0,870372.0,571026.0,25568115.0,109227.0,257461.0,0.0,70598210.0
884,11234.0,"$25,000 - $49,999",9820,4740,1750,3020,2250,BK,29910388.0,4083294.0,2580907.0,1508309.0,5139111.0,870372.0,571026.0,25568115.0,109227.0,257461.0,0.0,70598210.0
885,11234.0,"$50,000 - $74,999",6580,3020,1430,1910,1730,BK,29910388.0,4083294.0,2580907.0,1508309.0,5139111.0,870372.0,571026.0,25568115.0,109227.0,257461.0,0.0,70598210.0
886,11234.0,"$75,000 -  $99,999",4370,1570,1400,1210,1300,BK,29910388.0,4083294.0,2580907.0,1508309.0,5139111.0,870372.0,571026.0,25568115.0,109227.0,257461.0,0.0,70598210.0
887,11234.0,"$100,000 - $199,999",6530,1390,3840,1110,2030,BK,29910388.0,4083294.0,2580907.0,1508309.0,5139111.0,870372.0,571026.0,25568115.0,109227.0,257461.0,0.0,70598210.0
888,11234.0,"$200,000+",1770,190,1460,90,580,BK,29910388.0,4083294.0,2580907.0,1508309.0,5139111.0,870372.0,571026.0,25568115.0,109227.0,257461.0,0.0,70598210.0
889,11235.0,total,"39,680","19,680","13,140","5,840","10,780",BK,10357960.0,5170942.0,18131734.0,5796069.0,2919519.0,273203.0,113262.0,4799887.0,136046.0,168840.0,0.0,47867462.0
890,11235.0,"< $25,000",16700,10480,3700,2160,4190,BK,10357960.0,5170942.0,18131734.0,5796069.0,2919519.0,273203.0,113262.0,4799887.0,136046.0,168840.0,0.0,47867462.0
891,11235.0,"$25,000 - $49,999",8600,4050,2680,1610,2090,BK,10357960.0,5170942.0,18131734.0,5796069.0,2919519.0,273203.0,113262.0,4799887.0,136046.0,168840.0,0.0,47867462.0
892,11235.0,"$50,000 - $74,999",5160,2450,1660,880,1550,BK,10357960.0,5170942.0,18131734.0,5796069.0,2919519.0,273203.0,113262.0,4799887.0,136046.0,168840.0,0.0,47867462.0
893,11235.0,"$75,000 -  $99,999",3230,1240,1340,540,1050,BK,10357960.0,5170942.0,18131734.0,5796069.0,2919519.0,273203.0,113262.0,4799887.0,136046.0,168840.0,0.0,47867462.0
894,11235.0,"$100,000 - $199,999",4460,1180,2620,560,1440,BK,10357960.0,5170942.0,18131734.0,5796069.0,2919519.0,273203.0,113262.0,4799887.0,136046.0,168840.0,0.0,47867462.0
895,11235.0,"$200,000+",1530,280,1140,90,460,BK,10357960.0,5170942.0,18131734.0,5796069.0,2919519.0,273203.0,113262.0,4799887.0,136046.0,168840.0,0.0,47867462.0
896,11236.0,total,"48,420","23,110","6,970","17,200","9,750",BK,22556099.0,6204822.0,3082501.0,757370.0,1794121.0,3821690.0,760316.0,3212137.0,1765228.0,213184.0,5000.0,44172468.0
897,11236.0,"< $25,000",18350,11560,1370,5140,3420,BK,22556099.0,6204822.0,3082501.0,757370.0,1794121.0,3821690.0,760316.0,3212137.0,1765228.0,213184.0,5000.0,44172468.0
898,11236.0,"$25,000 - $49,999",14000,6220,1520,5900,2500,BK,22556099.0,6204822.0,3082501.0,757370.0,1794121.0,3821690.0,760316.0,3212137.0,1765228.0,213184.0,5000.0,44172468.0
899,11236.0,"$50,000 - $74,999",7530,2970,1100,3210,1610,BK,22556099.0,6204822.0,3082501.0,757370.0,1794121.0,3821690.0,760316.0,3212137.0,1765228.0,213184.0,5000.0,44172468.0
900,11236.0,"$75,000 -  $99,999",4100,1320,990,1660,970,BK,22556099.0,6204822.0,3082501.0,757370.0,1794121.0,3821690.0,760316.0,3212137.0,1765228.0,213184.0,5000.0,44172468.0
901,11236.0,"$100,000 - $199,999",4030,950,1720,1240,1110,BK,22556099.0,6204822.0,3082501.0,757370.0,1794121.0,3821690.0,760316.0,3212137.0,1765228.0,213184.0,5000.0,44172468.0
902,11236.0,"$200,000+",410,90,270,50,140,BK,22556099.0,6204822.0,3082501.0,757370.0,1794121.0,3821690.0,760316.0,3212137.0,1765228.0,213184.0,5000.0,44172468.0
903,11237.0,total,"23,930","15,590","3,520","4,460","1,710",BK,2085705.0,9684945.0,1007711.0,3832253.0,1043206.0,5043710.0,323689.0,1655131.0,864.0,76777.0,0.0,24753991.0
904,11237.0,"< $25,000",10060,6860,1030,2070,950,BK,2085705.0,9684945.0,1007711.0,3832253.0,1043206.0,5043710.0,323689.0,1655131.0,864.0,76777.0,0.0,24753991.0
905,11237.0,"$25,000 - $49,999",7340,4670,1040,1520,400,BK,2085705.0,9684945.0,1007711.0,3832253.0,1043206.0,5043710.0,323689.0,1655131.0,864.0,76777.0,0.0,24753991.0
906,11237.0,"$50,000 - $74,999",3690,2490,600,540,210,BK,2085705.0,9684945.0,1007711.0,3832253.0,1043206.0,5043710.0,323689.0,1655131.0,864.0,76777.0,0.0,24753991.0
907,11237.0,"$75,000 -  $99,999",1480,900,320,210,70,BK,2085705.0,9684945.0,1007711.0,3832253.0,1043206.0,5043710.0,323689.0,1655131.0,864.0,76777.0,0.0,24753991.0
908,11237.0,"$100,000 - $199,999",1170,590,430,120,80,BK,2085705.0,9684945.0,1007711.0,3832253.0,1043206.0,5043710.0,323689.0,1655131.0,864.0,76777.0,0.0,24753991.0
909,11237.0,"$200,000+",190,80,100,** ,** ,BK,2085705.0,9684945.0,1007711.0,3832253.0,1043206.0,5043710.0,323689.0,1655131.0,864.0,76777.0,0.0,24753991.0
910,11238.0,total,"31,680","21,070","5,730","4,090","3,910",BK,3799435.0,11672280.0,8865378.0,5593551.0,1487914.0,989736.0,173292.0,3731576.0,2125.0,267562.0,12356.0,36595205.0
911,11238.0,"< $25,000",7500,5680,460,1240,1240,BK,3799435.0,11672280.0,8865378.0,5593551.0,1487914.0,989736.0,173292.0,3731576.0,2125.0,267562.0,12356.0,36595205.0
912,11238.0,"$25,000 - $49,999",6420,4610,430,1230,820,BK,3799435.0,11672280.0,8865378.0,5593551.0,1487914.0,989736.0,173292.0,3731576.0,2125.0,267562.0,12356.0,36595205.0
913,11238.0,"$50,000 - $74,999",5820,4460,420,760,620,BK,3799435.0,11672280.0,8865378.0,5593551.0,1487914.0,989736.0,173292.0,3731576.0,2125.0,267562.0,12356.0,36595205.0
